"","rules","support","confidence","lift","count"
"254","{pork,whole milk} => {rolls/buns}",0.00620233858668022,0.279816513761468,1.52127994076508,61
"582","{root vegetables,yogurt} => {rolls/buns}",0.00721911540416879,0.279527559055118,1.51970897916367,71
"335","{newspapers,whole milk} => {rolls/buns}",0.00762582613116421,0.278810408921933,1.51581004518917,75
"270","{bottled beer,bottled water} => {whole milk}",0.00610066090493137,0.387096774193548,1.51496091293018,60
"15","{semi-finished bread} => {other vegetables}",0.00518556176919166,0.293103448275862,1.51480421113668,51
"160","{other vegetables} => {whole milk}",0.0748347737671581,0.386757750919601,1.51363409482462,736
"161","{whole milk} => {other vegetables}",0.0748347737671581,0.292877039395145,1.51363409482462,736
"30","{specialty bar} => {soda}",0.00721911540416879,0.263940520446097,1.51361808663986,71
"334","{newspapers,rolls/buns} => {whole milk}",0.00762582613116421,0.38659793814433,1.51300864371249,75
"41","{meat} => {whole milk}",0.0099644128113879,0.385826771653543,1.50999056872766,98
"612","{whole milk,yogurt} => {rolls/buns}",0.015556685307575,0.277676950998185,1.50964776841744,153
"449","{pastry,rolls/buns} => {other vegetables}",0.00610066090493137,0.29126213592233,1.50528802248876,60
"374","{fruit/vegetable juice,rolls/buns} => {whole milk}",0.00559227249618709,0.384615384615385,1.50524962502678,55
"115","{pork} => {whole milk}",0.0221657346212506,0.384479717813051,1.5047186727781,218
"133","{fruit/vegetable juice} => {other vegetables}",0.0210472801220132,0.291139240506329,1.50465287986324,207
"262","{frankfurter,rolls/buns} => {other vegetables}",0.00559227249618709,0.291005291005291,1.50396060800685,55
"150","{bottled water} => {soda}",0.028978139298424,0.262189512419503,1.50357659163021,285
"75","{hygiene articles} => {other vegetables}",0.00955770208439248,0.290123456790123,1.49940315161895,94
"602","{soda,yogurt} => {whole milk}",0.0104728012201322,0.382899628252788,1.49853475681105,103
"519","{rolls/buns,sausage} => {other vegetables}",0.00884595831215048,0.289036544850498,1.49378582165247,87
"120","{brown bread} => {other vegetables}",0.0187086934417895,0.288401253918495,1.49050253930026,184
"37","{cat food} => {whole milk}",0.00884595831215048,0.379912663755459,1.48684482611816,87
"146","{sausage} => {soda}",0.0243009659379766,0.258658008658009,1.48332449863062,239
"48","{butter milk} => {rolls/buns}",0.00762582613116421,0.272727272727273,1.48273782602141,75
"148","{sausage} => {other vegetables}",0.0269445856634469,0.286796536796537,1.48220911161006,265
"31","{misc. beverages} => {soda}",0.00732079308591764,0.258064516129032,1.47992100065833,72
"523","{other vegetables,sausage} => {whole milk}",0.0101677681748856,0.377358490566038,1.47684868870552,100
"440","{pastry,rolls/buns} => {soda}",0.00538891713268937,0.257281553398058,1.47543094907866,53
"83","{long life bakery product} => {other vegetables}",0.0106761565836299,0.285326086956522,1.47460959811739,105
"113","{napkins} => {whole milk}",0.0197254702592781,0.376699029126214,1.47426778808448,194
"77","{salty snack} => {other vegetables}",0.0107778342653787,0.28494623655914,1.47264647218032,106
"192","{chocolate,soda} => {whole milk}",0.00508388408744281,0.37593984962406,1.47129662596603,50
"564","{soda,tropical fruit} => {whole milk}",0.00782918149466192,0.375609756097561,1.47000475575786,77
"450","{other vegetables,pastry} => {rolls/buns}",0.00610066090493137,0.27027027027027,1.46937982758878,60
"6","{chewing gum} => {soda}",0.00538891713268937,0.256038647342995,1.46830326333432,53
"407","{citrus fruit,pip fruit} => {whole milk}",0.00518556176919166,0.375,1.46761838440111,51
"661","{other vegetables,whole milk,yogurt} => {rolls/buns}",0.00599898322318251,0.269406392694064,1.46468317973804,59
"142","{pastry} => {whole milk}",0.033248601931876,0.373714285714286,1.46258654994031,327
"131","{fruit/vegetable juice} => {soda}",0.018403660396543,0.254571026722925,1.45988690834984,181
"244","{napkins,whole milk} => {rolls/buns}",0.00528723945094052,0.268041237113402,1.45726123107259,52
"39","{meat} => {rolls/buns}",0.00691408235892222,0.267716535433071,1.45549592370605,68
"471","{citrus fruit,yogurt} => {rolls/buns}",0.0057956278596848,0.267605633802817,1.45489298421819,57
"657","{other vegetables,root vegetables,whole milk} => {rolls/buns}",0.00620233858668022,0.267543859649123,1.45455713634556,61
"88","{dessert} => {whole milk}",0.0137264870360956,0.36986301369863,1.44751402297096,135
"36","{cat food} => {other vegetables}",0.00650737163192679,0.279475982532751,1.44437534850741,64
"54","{ham} => {rolls/buns}",0.00691408235892222,0.265625,1.4441248618021,68
"117","{frankfurter} => {other vegetables}",0.0164717844433147,0.279310344827586,1.44351930708319,162
"145","{citrus fruit} => {whole milk}",0.0305033045246568,0.368550368550369,1.44237679056621,300
"134","{fruit/vegetable juice} => {whole milk}",0.0266395526182003,0.368495077355837,1.44216040023663,262
"599","{rolls/buns,yogurt} => {soda}",0.00864260294865277,0.251479289940828,1.44215674435455,85
"354","{domestic eggs,other vegetables} => {rolls/buns}",0.00589730554143366,0.264840182648402,1.43985804109841,58
"609","{other vegetables,yogurt} => {rolls/buns}",0.0114895780376207,0.26463700234192,1.4387534096367,113
"332","{newspapers,rolls/buns} => {other vegetables}",0.00549059481443823,0.278350515463918,1.43855875963617,54
"275","{bottled beer,whole milk} => {rolls/buns}",0.00538891713268937,0.263681592039801,1.43355912532418,53
"296","{margarine,other vegetables} => {rolls/buns}",0.00518556176919166,0.262886597938144,1.42923697662888,51
"112","{napkins} => {other vegetables}",0.0144382308083376,0.275728155339806,1.4250059946227,142
"84","{long life bakery product} => {whole milk}",0.0135231316725979,0.361413043478261,1.41444380525615,133
"548","{bottled water,rolls/buns} => {whole milk}",0.00874428063040163,0.361344537815126,1.41417569813441,86
"72","{hamburger meat} => {rolls/buns}",0.00864260294865277,0.259938837920489,1.41321087393478,85
"594","{root vegetables,whole milk} => {rolls/buns}",0.012709710218607,0.25987525987526,1.41286521883537,125
"106","{beef} => {rolls/buns}",0.0136248093543467,0.25968992248062,1.41185759402814,134
"576","{tropical fruit,whole milk} => {rolls/buns}",0.0109811896288765,0.259615384615385,1.41145235361653,108
"562","{soda,tropical fruit} => {rolls/buns}",0.00538891713268937,0.258536585365854,1.405587239952,53
"252","{other vegetables,pork} => {rolls/buns}",0.00559227249618709,0.258215962441315,1.40384410757895,55
"591","{other vegetables,root vegetables} => {rolls/buns}",0.0122013218098627,0.257510729613734,1.40000996448373,120
"494","{rolls/buns,shopping bags} => {other vegetables}",0.00528723945094052,0.270833333333333,1.39970879313365,52
"452","{pastry,whole milk} => {rolls/buns}",0.00854092526690392,0.256880733944954,1.39658486365319,84
"488","{shopping bags,soda} => {rolls/buns}",0.00630401626842908,0.256198347107438,1.39287492747466,62
"439","{pastry,soda} => {rolls/buns}",0.00538891713268937,0.256038647342995,1.39200668690899,53
"71","{berries} => {whole milk}",0.0117946110828673,0.35474006116208,1.38832809452012,116
"549","{bottled water,whole milk} => {rolls/buns}",0.00874428063040163,0.254437869822485,1.38330373117974,86
"42","{frozen meals} => {other vegetables}",0.00752414844941535,0.265232974910394,1.37076526970243,74
"122","{margarine} => {rolls/buns}",0.0147432638535841,0.251736111111111,1.36861506510657,145
"90","{cream cheese } => {rolls/buns}",0.0099644128113879,0.251282051282051,1.36614647559921,98
"118","{frankfurter} => {whole milk}",0.0205388917132689,0.348275862068965,1.36302948804149,202
"43","{frozen meals} => {whole milk}",0.00986273512963904,0.347670250896057,1.36065933846507,97
"493","{shopping bags,yogurt} => {whole milk}",0.00528723945094052,0.346666666666667,1.35673166202414,52
"81","{waffles} => {other vegetables}",0.0100660904931368,0.261904761904762,1.35356454720617,99
"441","{pastry,soda} => {other vegetables}",0.00549059481443823,0.260869565217391,1.34821448970733,54
"128","{newspapers} => {whole milk}",0.0273512963904423,0.342675159235669,1.34111030285826,269
"604","{rolls/buns,soda} => {other vegetables}",0.00986273512963904,0.257294429708223,1.3297376333055,97
"99","{chocolate} => {other vegetables}",0.012709710218607,0.256147540983607,1.32381033398517,125
"100","{chocolate} => {whole milk}",0.0166751398068124,0.336065573770492,1.31524270514635,164
"141","{pastry} => {other vegetables}",0.0225724453482461,0.253714285714286,1.31123489227535,222
"369","{fruit/vegetable juice,soda} => {whole milk}",0.00610066090493137,0.331491712707182,1.29734221825513,60
"82","{waffles} => {whole milk}",0.012709710218607,0.330687830687831,1.29419610617382,125
"496","{other vegetables,shopping bags} => {whole milk}",0.00762582613116421,0.328947368421053,1.28738454772028,75
"34","{grapes} => {whole milk}",0.00732079308591764,0.327272727272727,1.28083059002279,72
"101","{coffee} => {whole milk}",0.0187086934417895,0.322241681260946,1.2611408417037,184
"149","{sausage} => {whole milk}",0.0298932384341637,0.318181818181818,1.24525196252216,294
"264","{frankfurter,rolls/buns} => {whole milk}",0.00599898322318251,0.312169312169312,1.22172112422809,59
"151","{bottled water} => {whole milk}",0.0343670564311134,0.310947562097516,1.21693962325072,338
"159","{rolls/buns} => {whole milk}",0.0566344687341129,0.307904919845218,1.20503178936638,557
"521","{rolls/buns,sausage} => {whole milk}",0.00935434672089476,0.305647840531561,1.19619837311099,92
"3","{dishes} => {whole milk}",0.00528723945094052,0.300578034682081,1.17635693239087,52
"78","{salty snack} => {whole milk}",0.0111845449923742,0.295698924731183,1.15726180848833,110
"490","{shopping bags,soda} => {whole milk}",0.00681240467717336,0.276859504132231,1.08353092842837,67
"513","{sausage,soda} => {whole milk}",0.0067107269954245,0.276150627615063,1.08075663453806,66
"52","{candy} => {whole milk}",0.00823589222165735,0.275510204081633,1.07825024160082,81
"495","{rolls/buns,shopping bags} => {whole milk}",0.00528723945094052,0.270833333333333,1.05994661095636,52
"38","{specialty chocolate} => {whole milk}",0.00803253685815963,0.264214046822742,1.03404104675753,79
"17","{beverages} => {whole milk}",0.00681240467717336,0.26171875,1.02427533077994,67
"539","{bottled water,soda} => {whole milk}",0.00752414844941535,0.259649122807018,1.01617553633387,74
"119","{bottled beer} => {whole milk}",0.0204372140315201,0.253787878787879,0.993236684392673,201
